Variable_name,Class,N°_of_observations,Mean,Estandar_dev,Max_value,Min_value,Description
freq_BodyBody_acceleration_JerkMag_meanFreq_ STANDING,numeric,7,0.18661585766642907,0.0968222379958646,0.370549653692308,0.0640208998290909,Average of the means for time of signals captured by the body acceleration sensor on the  for the  STANDING activity.
freq_BodyBody_acceleration_JerkMag_meanFreq_ LAYING,numeric,6,0.16869949187754507,0.057821880574749254,0.227450813250137,0.0817046208143603,Average of the means for time of signals captured by the body acceleration sensor on the  for the  LAYING activity.
freq_BodyBody_gyroscope_Mag_mean_ WALKING,numeric,6,-0.6921176760399563,0.08531381479030084,-0.535002770337752,-0.785172936701031,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  WALKING activity.
freq_BodyBody_gyroscope_Mag_mean_ WALKING_UPSTAIRS,numeric,8,-0.6818630065522028,0.2518448160244862,-0.156240715516854,-0.959072824810127,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  WALKING_UPSTAIRS activity.
freq_BodyBody_gyroscope_Mag_mean_ WALKING_DOWNSTAIR,numeric,6,-0.7135069465166958,0.19818119572718082,-0.408328310255328,-0.985919111875,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  activity.
freq_BodyBody_gyroscope_Mag_mean_ SITTING,numeric,7,-0.7453048313502157,0.1131377836621581,-0.636287999799167,-0.964628023666667,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  SITTING activity.
freq_BodyBody_gyroscope_Mag_mean_ STANDING,numeric,7,-0.7342000992819037,0.14249077436245233,-0.534657191683602,-0.980589148974359,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  STANDING activity.
freq_BodyBody_gyroscope_Mag_mean_ LAYING,numeric,6,-0.6943333473185975,0.07760985636590292,-0.547332691298077,-0.754131617480315,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  LAYING activity.
freq_BodyBody_gyroscope_Mag_meanFreq_ WALKING,numeric,6,-0.005444854667928823,0.09325507946903352,0.0649309438160231,-0.157891340330412,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  WALKING activity.
freq_BodyBody_gyroscope_Mag_meanFreq_ WALKING_UPSTAIRS,numeric,8,-0.02704806015046391,0.14326308940172539,0.286221526499775,-0.182124389449367,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  WALKING_UPSTAIRS activity.
freq_BodyBody_gyroscope_Mag_meanFreq_ WALKING_DOWNSTAIR,numeric,6,-0.074698758867918,0.05572154009321969,0.00472568984011538,-0.149680864646374,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  activity.
freq_BodyBody_gyroscope_Mag_meanFreq_ SITTING,numeric,7,-0.06197171272268813,0.1320252320836028,0.0625891805875841,-0.314646109333333,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  SITTING activity.
freq_BodyBody_gyroscope_Mag_meanFreq_ STANDING,numeric,7,-0.05122605196640038,0.11410138077313468,0.154723197790323,-0.220820330447482,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  STANDING activity.
freq_BodyBody_gyroscope_Mag_meanFreq_ LAYING,numeric,6,-0.05460587430655665,0.09217444662656832,0.0282875910536577,-0.205094596687206,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  LAYING activity.
freq_BodyBody_gyroscope_JerkMag_mean_ WALKING,numeric,6,-0.7710957514587823,0.07529899970163219,-0.645970655298847,-0.86760194427835,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  WALKING activity.
freq_BodyBody_gyroscope_JerkMag_mean_ WALKING_UPSTAIRS,numeric,8,-0.753733740341347,0.2327090191870794,-0.252582563561798,-0.981054587341772,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  WALKING_UPSTAIRS activity.
freq_BodyBody_gyroscope_JerkMag_mean_ WALKING_DOWNSTAIR,numeric,6,-0.8112443204976352,0.12586722588986618,-0.632288075747377,-0.993130339166667,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  activity.
freq_BodyBody_gyroscope_JerkMag_mean_ SITTING,numeric,7,-0.8091870360258431,0.09685194473639844,-0.712054366504281,-0.987332531,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  SITTING activity.
freq_BodyBody_gyroscope_JerkMag_mean_ STANDING,numeric,7,-0.8064961091524775,0.13111390547694513,-0.584111049810215,-0.993693021410256,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  STANDING activity.
freq_BodyBody_gyroscope_JerkMag_mean_ LAYING,numeric,6,-0.784954256365042,0.06367762364627193,-0.659341951769231,-0.840464164156977,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  LAYING activity.
freq_BodyBody_gyroscope_JerkMag_meanFreq_ WALKING,numeric,6,0.10365303382605458,0.06304308198791755,0.198031580056455,0.0307564556565894,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  WALKING activity.
freq_BodyBody_gyroscope_JerkMag_meanFreq_ WALKING_UPSTAIRS,numeric,8,0.14970595050687385,0.05884514283412937,0.223748693337011,0.0631920436939935,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  WALKING_UPSTAIRS activity.
freq_BodyBody_gyroscope_JerkMag_meanFreq_ WALKING_DOWNSTAIR,numeric,6,0.14894766893540656,0.09478657343819857,0.332245723416667,0.0665225837269672,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  activity.
freq_BodyBody_gyroscope_JerkMag_meanFreq_ SITTING,numeric,7,0.11923719752759576,0.08729948848836612,0.217874558042187,-0.00802004774666666,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  SITTING activity.
freq_BodyBody_gyroscope_JerkMag_meanFreq_ STANDING,numeric,7,0.14223512963562607,0.09192796967390886,0.282518126326923,0.0154760719333333,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  STANDING activity.
freq_BodyBody_gyroscope_JerkMag_meanFreq_ LAYING,numeric,6,0.11555217440188523,0.08431696258611858,0.212434137252471,-0.00200923842099476,Average of the means for time of signals captured by the body gyroscope sensor on the  for the  LAYING activity.
time_Body_acceleration__std_X_ WALKING,numeric,6,-0.6023366797256741,0.06528604634336177,-0.507691011391722,-0.68386446609433,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  WALKING activity.
time_Body_acceleration__std_X_ WALKING_UPSTAIRS,numeric,8,-0.6082722043343067,0.27340133395105387,-0.127000600558652,-0.976914667166667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity.
time_Body_acceleration__std_X_ WALKING_DOWNSTAIR,numeric,6,-0.629062308499634,0.1993455668455142,-0.425216183982906,-0.992370654583333,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  activity.
time_Body_acceleration__std_X_ SITTING,numeric,7,-0.650661249285349,0.160056985671534,-0.508665196767164,-0.991705206333333,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  SITTING activity.
time_Body_acceleration__std_X_ STANDING,numeric,7,-0.6684937805397865,0.17219398430691668,-0.408498997088862,-0.990276643846154,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  STANDING activity.
time_Body_acceleration__std_X_ LAYING,numeric,6,-0.606000748812002,0.04957938882056144,-0.546535422961538,-0.675459176298425,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  LAYING activity.
time_Body_acceleration__std_Y_ WALKING,numeric,6,-0.4703619597018547,0.08716711455809315,-0.367716218227378,-0.589609330539691,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity.
time_Body_acceleration__std_Y_ WALKING_UPSTAIRS,numeric,8,-0.5122718857060541,0.34028722065405054,0.121465311011236,-0.944189643417721,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity.
time_Body_acceleration__std_Y_ WALKING_DOWNSTAIR,numeric,6,-0.5471461556882686,0.2632457802861759,-0.190356784144426,-0.965205728333333,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  activity.
time_Body_acceleration__std_Y_ SITTING,numeric,7,-0.5660764421248667,0.17687754247926976,-0.401357613464179,-0.939095257,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity.
time_Body_acceleration__std_Y_ STANDING,numeric,7,-0.5719597529176395,0.19912075878160734,-0.326700060089431,-0.972196177948718,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity.
time_Body_acceleration__std_Y_ LAYING,numeric,6,-0.5122690678099939,0.12738065618502772,-0.259011300096154,-0.598400275636657,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  LAYING activity.
time_Body_acceleration__std_Z_ WALKING,numeric,6,-0.6539798576737128,0.10328053618846159,-0.502645746562824,-0.789845077542373,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity.
time_Body_acceleration__std_Z_ WALKING_UPSTAIRS,numeric,8,-0.6329007626135831,0.2243424003083796,-0.361381608884045,-0.972264913,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity.
time_Body_acceleration__std_Z_ WALKING_DOWNSTAIR,numeric,6,-0.595764448640569,0.29420044276013785,-0.0829789883191393,-0.976352307916667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  activity.
time_Body_acceleration__std_Z_ SITTING,numeric,7,-0.7016594889344193,0.120749072608402,-0.587230562129052,-0.950753017666667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity.
time_Body_acceleration__std_Z_ STANDING,numeric,7,-0.6620937760443154,0.16072720741786575,-0.450557203409946,-0.969969877692308,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity.
time_Body_acceleration__std_Z_ LAYING,numeric,6,-0.6165520609346692,0.05426678264166884,-0.522643273772115,-0.685821415026178,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  LAYING activity.
time_Gravity_acceleration__std_X_ WALKING,numeric,6,-0.9630095520594592,0.004181418709505534,-0.95651898940678,-0.967576704329897,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the X axis for the  WALKING activity.
time_Gravity_acceleration__std_X_ WALKING_UPSTAIRS,numeric,8,-0.9625745394157975,0.007920911211869839,-0.954256666035587,-0.975394457689873,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity.
time_Gravity_acceleration__std_X_ WALKING_DOWNSTAIR,numeric,6,-0.9646842730941535,0.017241282806157478,-0.933986522704918,-0.986674910208333,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the X axis for the  activity.
time_Gravity_acceleration__std_X_ SITTING,numeric,7,-0.9714695982591872,0.011680677030852661,-0.958290447861111,-0.995679798333333,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the X axis for the  SITTING activity.
time_Gravity_acceleration__std_X_ STANDING,numeric,7,-0.963388858688875,0.016234404928708424,-0.938572531056911,-0.985853734871795,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the X axis for the  STANDING activity.
time_Gravity_acceleration__std_X_ LAYING,numeric,6,-0.9710884196460553,0.006503247499051216,-0.95804564051282,-0.975329699658793,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the X axis for the  LAYING activity.
time_Gravity_acceleration__std_Y_ WALKING,numeric,6,-0.9483403654555969,0.007630854939577108,-0.939973777950331,-0.960033560165563,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Y axis for the  WALKING activity.
time_Gravity_acceleration__std_Y_ WALKING_UPSTAIRS,numeric,8,-0.9531670256566249,0.008190045750557892,-0.940959838617886,-0.965538336582279,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity.
time_Gravity_acceleration__std_Y_ WALKING_DOWNSTAIR,numeric,6,-0.9565057109938134,0.01231000443948617,-0.934878446827869,-0.970555891666667,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Y axis for the  activity.
time_Gravity_acceleration__std_Y_ SITTING,numeric,7,-0.9630430770900232,0.007554248073997305,-0.953540716850153,-0.97557713,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Y axis for the  SITTING activity.
time_Gravity_acceleration__std_Y_ STANDING,numeric,7,-0.9530528211891373,0.02575737951975968,-0.901088770963325,-0.982492101538462,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Y axis for the  STANDING activity.
time_Gravity_acceleration__std_Y_ LAYING,numeric,6,-0.9598726691466408,0.0071838217242773585,-0.951149621217949,-0.969891146979866,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Y axis for the  LAYING activity.
time_Gravity_acceleration__std_Z_ WALKING,numeric,6,-0.9362664624390029,0.008144198154405273,-0.925817590867435,-0.945365383907285,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Z axis for the  WALKING activity.
time_Gravity_acceleration__std_Z_ WALKING_UPSTAIRS,numeric,8,-0.9412376485386839,0.019558721749493087,-0.920554317815972,-0.973718302333333,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity.
time_Gravity_acceleration__std_Z_ WALKING_DOWNSTAIR,numeric,6,-0.9398217978468366,0.02273539851166089,-0.903959498688525,-0.973160545416667,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Z axis for the  activity.
time_Gravity_acceleration__std_Z_ SITTING,numeric,7,-0.9507038824221773,0.011944218622950357,-0.938727880275229,-0.973759297333333,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Z axis for the  SITTING activity.
time_Gravity_acceleration__std_Z_ STANDING,numeric,7,-0.938001116342271,0.02907532654801498,-0.880682330706602,-0.969254340641026,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Z axis for the  STANDING activity.
time_Gravity_acceleration__std_Z_ LAYING,numeric,6,-0.9455384089166418,0.010041670349312332,-0.92943263464752,-0.956568824597315,Average of the estandar deviations for time of signals captured by the gravity acceleration sensor on the Z axis for the  LAYING activity.
time_Body_acceleration_Jerk_std_X_ WALKING,numeric,6,-0.6103620347673528,0.06837129638774271,-0.524721922818732,-0.701066737438144,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  WALKING activity.
time_Body_acceleration_Jerk_std_X_ WALKING_UPSTAIRS,numeric,8,-0.6357670958948953,0.2605834043398041,-0.171553961355056,-0.985306933037975,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  WALKING_UPSTAIRS activity.
time_Body_acceleration_Jerk_std_X_ WALKING_DOWNSTAIR,numeric,6,-0.6569218257565262,0.1971025896398539,-0.414395232038462,-0.993627979375,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  activity.
time_Body_acceleration_Jerk_std_X_ SITTING,numeric,7,-0.6696661461348129,0.157269917642047,-0.487513853589552,-0.989808125333333,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  SITTING activity.
time_Body_acceleration_Jerk_std_X_ STANDING,numeric,7,-0.7010538449198407,0.16545509913029877,-0.456687476,-0.991831534358974,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  STANDING activity.
time_Body_acceleration_Jerk_std_X_ LAYING,numeric,6,-0.6556837286711421,0.055107690789851865,-0.586215941176923,-0.74030054488189,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the X axis for the  LAYING activity.
time_Body_acceleration_Jerk_std_Y_ WALKING,numeric,6,-0.5540630530795569,0.08021649942042965,-0.470412403511239,-0.670976701376289,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING activity.
time_Body_acceleration_Jerk_std_Y_ WALKING_UPSTAIRS,numeric,8,-0.5942167651467348,0.3139265237085268,0.00409088203382023,-0.978904104303797,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  WALKING_UPSTAIRS activity.
time_Body_acceleration_Jerk_std_Y_ WALKING_DOWNSTAIR,numeric,6,-0.6454412213805467,0.20396186319164195,-0.431961308787137,-0.987195772291667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  activity.
time_Body_acceleration_Jerk_std_Y_ SITTING,numeric,7,-0.6409539646194146,0.16233342404776357,-0.441798499370224,-0.968781037,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  SITTING activity.
time_Body_acceleration_Jerk_std_Y_ STANDING,numeric,7,-0.6773505137076696,0.17009108745503654,-0.417944389701626,-0.985056905,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  STANDING activity.
time_Body_acceleration_Jerk_std_Y_ LAYING,numeric,6,-0.6089287375836125,0.09466511042995056,-0.426120353397436,-0.685979796261942,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Y axis for the  LAYING activity.
time_Body_acceleration_Jerk_std_Z_ WALKING,numeric,6,-0.795176643968235,0.06166303224168035,-0.717322274881844,-0.871721440720339,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING activity.
time_Body_acceleration_Jerk_std_Z_ WALKING_UPSTAIRS,numeric,8,-0.7584408237306802,0.19559497893618286,-0.386900926617978,-0.9852148295,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  WALKING_UPSTAIRS activity.
time_Body_acceleration_Jerk_std_Z_ WALKING_DOWNSTAIR,numeric,6,-0.767544860944581,0.14549415706374944,-0.552000017954836,-0.991061698958333,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  activity.
time_Body_acceleration_Jerk_std_Z_ SITTING,numeric,7,-0.8022885249988292,0.09183339296645485,-0.705342976190833,-0.989064151666667,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  SITTING activity.
time_Body_acceleration_Jerk_std_Z_ STANDING,numeric,7,-0.7855680832080263,0.12637376105758977,-0.603048769571532,-0.990225417948718,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  STANDING activity.
time_Body_acceleration_Jerk_std_Z_ LAYING,numeric,6,-0.763517810604169,0.032040790245917716,-0.729557309630873,-0.800870581884817,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the Z axis for the  LAYING activity.
time_Body_gyroscope__std_X_ WALKING,numeric,6,-0.7207345249324916,0.03132068691624027,-0.686555715201729,-0.767068673052966,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING activity.
time_Body_gyroscope__std_X_ WALKING_UPSTAIRS,numeric,8,-0.7100857617384567,0.1990960996711099,-0.35344952441573,-0.973762051772152,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING_UPSTAIRS activity.
time_Body_gyroscope__std_X_ WALKING_DOWNSTAIR,numeric,6,-0.748934817992611,0.13734715697143038,-0.597873796746581,-0.985719333333333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  activity.
time_Body_gyroscope__std_X_ SITTING,numeric,7,-0.749288081173056,0.10171623947109207,-0.637789914575556,-0.950461505666667,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  SITTING activity.
time_Body_gyroscope__std_X_ STANDING,numeric,7,-0.7591941953233391,0.11611384861887927,-0.619856056592683,-0.987584196794872,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  STANDING activity.
time_Body_gyroscope__std_X_ LAYING,numeric,6,-0.7200410300976023,0.047780970787119396,-0.652396391814103,-0.776199049939633,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  LAYING activity.
time_Body_gyroscope__std_Y_ WALKING,numeric,6,-0.7054850560810257,0.13171739946035527,-0.450979810499568,-0.828888294742268,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING activity.
time_Body_gyroscope__std_Y_ WALKING_UPSTAIRS,numeric,8,-0.6942388371001529,0.22492888940700975,-0.267781342044944,-0.976850974833333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING_UPSTAIRS activity.
time_Body_gyroscope__std_Y_ WALKING_DOWNSTAIR,numeric,6,-0.6647072450276248,0.2715228119366684,-0.216650778374795,-0.985762623125,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  activity.
time_Body_gyroscope__std_Y_ SITTING,numeric,7,-0.754393226185327,0.12019777543002665,-0.643866300560306,-0.977660980333333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  SITTING activity.
time_Body_gyroscope__std_Y_ STANDING,numeric,7,-0.734194183050584,0.14830204840703404,-0.500338191139785,-0.983939928846154,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  STANDING activity.
time_Body_gyroscope__std_Y_ LAYING,numeric,6,-0.6530908216385941,0.11960509452723257,-0.485894484605705,-0.763365457296588,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  LAYING activity.
time_Body_gyroscope__std_Z_ WALKING,numeric,6,-0.669642125720013,0.06432927186838441,-0.597496136795101,-0.745904225824742,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING activity.
time_Body_gyroscope__std_Z_ WALKING_UPSTAIRS,numeric,8,-0.6724704217961427,0.22829424632205575,-0.272215022761798,-0.967101618101266,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING_UPSTAIRS activity.
time_Body_gyroscope__std_Z_ WALKING_DOWNSTAIR,numeric,6,-0.628536936644084,0.27367739377124983,-0.16936650962377,-0.985666489166667,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  activity.
time_Body_gyroscope__std_Z_ SITTING,numeric,7,-0.7219798013438419,0.10983761662993473,-0.643337285033639,-0.962330311666667,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  SITTING activity.
time_Body_gyroscope__std_Z_ STANDING,numeric,7,-0.6988586674842484,0.1448553421023933,-0.547955275764228,-0.977847181794872,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  STANDING activity.
time_Body_gyroscope__std_Z_ LAYING,numeric,6,-0.6228607051497822,0.0958293385281595,-0.460843186407692,-0.713864583982558,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  LAYING activity.
time_Body_gyroscope_Jerk_std_X_ WALKING,numeric,6,-0.6964840200307929,0.05251865085270264,-0.637812687210375,-0.778479585721649,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING activity.
time_Body_gyroscope_Jerk_std_X_ WALKING_UPSTAIRS,numeric,8,-0.6939607586684811,0.2963363909318211,-0.0342001184382022,-0.981309872025316,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  WALKING_UPSTAIRS activity.
time_Body_gyroscope_Jerk_std_X_ WALKING_DOWNSTAIR,numeric,6,-0.7849880637074604,0.12525322596617633,-0.632669178589744,-0.992357467708333,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  activity.
time_Body_gyroscope_Jerk_std_X_ SITTING,numeric,7,-0.7493083213620325,0.12083225940386776,-0.618836206634444,-0.976198165666667,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  SITTING activity.
time_Body_gyroscope_Jerk_std_X_ STANDING,numeric,7,-0.7732091661442466,0.11447229152295871,-0.625212511333333,-0.992694551282051,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  STANDING activity.
time_Body_gyroscope_Jerk_std_X_ LAYING,numeric,6,-0.738516894466772,0.04790923349258308,-0.653186069490385,-0.780636429556136,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the X axis for the  LAYING activity.
time_Body_gyroscope_Jerk_std_Y_ WALKING,numeric,6,-0.7943870372667303,0.09250866599726348,-0.634472244550432,-0.911436316752577,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING activity.
time_Body_gyroscope_Jerk_std_Y_ WALKING_UPSTAIRS,numeric,8,-0.7692912981482097,0.2242544927235097,-0.300014548011236,-0.983924353,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  WALKING_UPSTAIRS activity.
time_Body_gyroscope_Jerk_std_Y_ WALKING_DOWNSTAIR,numeric,6,-0.8108359006634022,0.13442549350776542,-0.60583333504918,-0.993025651041667,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  activity.
time_Body_gyroscope_Jerk_std_Y_ SITTING,numeric,7,-0.8197772498125802,0.09681894368460184,-0.718988591831804,-0.991806091,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  SITTING activity.
time_Body_gyroscope_Jerk_std_Y_ STANDING,numeric,7,-0.8095217890440453,0.1447013288109607,-0.546043593651882,-0.993396012564103,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  STANDING activity.
time_Body_gyroscope_Jerk_std_Y_ LAYING,numeric,6,-0.7850644109281167,0.07307760109840775,-0.643573137512821,-0.853639613139535,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Y axis for the  LAYING activity.
time_Body_gyroscope_Jerk_std_Z_ WALKING,numeric,6,-0.690646084799333,0.07717673537776844,-0.564680771249007,-0.790578254329897,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING activity.
time_Body_gyroscope_Jerk_std_Z_ WALKING_UPSTAIRS,numeric,8,-0.7111091302682008,0.29185289920904905,-0.0509923894251685,-0.986841167088608,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  WALKING_UPSTAIRS activity.
time_Body_gyroscope_Jerk_std_Z_ WALKING_DOWNSTAIR,numeric,6,-0.7563576409125369,0.1668007030157175,-0.525451416913115,-0.993543291041667,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  activity.
time_Body_gyroscope_Jerk_std_Z_ SITTING,numeric,7,-0.7826712120807862,0.0999313126550017,-0.686684583831583,-0.982765702666667,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  SITTING activity.
time_Body_gyroscope_Jerk_std_Z_ STANDING,numeric,7,-0.7919075731819554,0.10675504259192699,-0.663925946674797,-0.992933121025641,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  STANDING activity.
time_Body_gyroscope_Jerk_std_Z_ LAYING,numeric,6,-0.7274841386452794,0.09593805722797741,-0.536900063648718,-0.796816516614173,Average of the estandar deviations for time of signals captured by the body gyroscope sensor on the Z axis for the  LAYING activity.
time_Body_acceleration_Mag_std_ WALKING,numeric,6,-0.576611068708679,0.065403521052304,-0.497096402038329,-0.670122122716495,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  WALKING activity.
time_Body_acceleration_Mag_std_ WALKING_UPSTAIRS,numeric,8,-0.5910602438051717,0.26778656867633066,-0.104608866786517,-0.944706586962025,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  WALKING_UPSTAIRS activity.
time_Body_acceleration_Mag_std_ WALKING_DOWNSTAIR,numeric,6,-0.596706239336,0.2228621621026403,-0.321676687545492,-0.97465493875,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  activity.
time_Body_acceleration_Mag_std_ SITTING,numeric,7,-0.6557526304179147,0.1464031485588261,-0.509050737147015,-0.964222192,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  SITTING activity.
time_Body_acceleration_Mag_std_ STANDING,numeric,7,-0.652445868888506,0.15653906572525222,-0.469146190154634,-0.973689910897436,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  STANDING activity.
time_Body_acceleration_Mag_std_ LAYING,numeric,6,-0.5955619981800893,0.04666633019273374,-0.519017420878205,-0.650862147810236,Average of the estandar deviations for time of signals captured by the body acceleration sensor on the  for the  LAYING activity.
